minutes_year,minutes_date,minutes_location,conference,members_general,members_white,members_colored,url,notes
1784,1784-04-30,Sussex County,Dorchester,760,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Annamessex,260,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Somerset,338,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Caroline,752,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Baltimore,830,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Calvert,340,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Frederick,516,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Fairfax,317,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Berkley,116,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Alleghany,240,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Orange,217,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1784,1784-04-30,Sussex County,Richmond,168,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=28,
1785,,,,,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=32,"No conference level statistics, but 18000 total members reported"
1786,,,Portsmouth,,330,26,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Sussex,,416,72,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Brunswick,,305,59,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Amelia,,382,30,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Mecklenburg,,392,37,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Bedford,,524,16,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Orange,,374,75,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Williamsburg,,167,11,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Alleghany,,350,18,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Berkley,,140,26,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Redstone,,523,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Fairfax,,260,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Lancaster,,174,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Frederick,,390,32,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Calvert,,295,316,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Baltimore,,655,111,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Little York,,136,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Kent,,1013,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Talbot,,632,332,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Dorchester,,719,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Somerset,,220,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Annamessex,,317,33,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Northampton,,151,9,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Caroline,,657,243,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Dover,,690,158,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Philadelphia,,498,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Georgia,,78,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Charleston,,35,23,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Santee,,75,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Pee Dee,,285,10,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Broad River,,200,10,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Salisbury,,327,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Yadkin,,426,11,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Holston,,250,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Guilford,,400,10,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Halifax,,324,14,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,New Hope,,192,3,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Tar River,,607,42,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,New River,,500,72,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Roanoke,,474,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Caswell,,153,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Bertie,,405,58,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Camden and Banks,,257,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,West Jersey,,492,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Trenton,,352,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,East Jersey,,365,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,New York,,178,25,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Long Island,,146,8,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Newark,,50,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Nova Scotia,,510,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1786,,,Antigus,,,1000,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=34,
1787,,,Bladen,,,30,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Halifax,,403,23,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Mecklenburg,,828,76,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Portsmouth,,391,57,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Brunswick,,407,59,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Sussex,,496,93,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Amelia,,573,51,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Williamsburg,,217,5,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Orange,,337,3,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Amherst,,100,7,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Bedford,,252,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Buckingham,,87,10,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Kentucky,,90,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Alleghany,,736,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Berkley,,203,26,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Redstone,,756,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Fairfax,,270,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Lancaster,,400,155,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Northampton,,178,22,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Greenbrier,,100,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Frederick,,445,55,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Calvert,,443,550,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Baltimore,,756,196,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Kent,,607,604,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Talbot,,1077,524,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Dorchester,,594,135,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Somerset,,223,56,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Annamessex,,343,43,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Caroline,,616,268,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Dover,,654,200,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Philadelphia,,513,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Little York and Juniata,,136,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,West Jersey,,557,8,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Trenton,,372,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,East Jersey,,465,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Elizabethtown,,240,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,New York,,235,40,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Long Island,,160,7,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Georgia,,430,20,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Broad River,,403,19,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Edisto,,240,4,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Charleston,,34,53,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Santee,,178,12,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Pee Dee,,790,33,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Salisbury,,391,24,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Yadkin,,517,20,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Holston,,449,1,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Guilford,,409,15,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,New Hope,,291,30,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Tar River,,680,50,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Roanoke,,419,129,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Caswell,,207,6,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Bertie,,386,50,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,Camden and Banks,,370,34,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1787,,,New River,,495,80,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=36,
1788,,,Burke,,82,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Richmond,,345,22,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Washington,,707,71,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Broad River,,400,29,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Edisto,,340,25,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Charleston,,50,65,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Cainhoy,,36,24,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Santee,,225,20,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Pee Dee,,885,50,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Seleuda,,230,11,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Waxsaws,,20,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Bladen,,35,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,New River,,660,265,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Roanoke,,641,218,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Tar River,,818,87,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,New Hope,,450,30,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Caswell,,300,12,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Guilford,,406,22,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Salisbury,,360,19,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Yadkin,,500,20,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Holston,,360,3,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Bertie,,330,60,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Camden,,413,39,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Portsmouth,,390,259,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Sussex,,1204,407,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Brunswick,,1249,355,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Amelia,,630,177,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Mecklenburg,,950,159,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Halifax,,417,23,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Orange,,384,16,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Amherst,,139,17,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Bedford,,373,34,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Greenbrier,,210,5,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Buckingham,,222,12,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Hanover,,220,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Williamsburg,,230,5,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Gloucester,,541,56,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Lancaster,,500,180,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Fairfax,,350,18,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Berkley,,285,36,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Rockingham,,69,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Alleghany,,417,17,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Clarksburg,,116,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Ohio,,353,4,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Lexington,,200,10,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Danville,,220,50,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Cumberland,,59,4,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,West New River,,372,8,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Northampton,,214,46,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Bath,,309,10,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Frederick,,749,91,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Calvert,,505,842,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Annapolis,,60,70,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Baltimore,,950,269,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Cecil,,,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Kent,,840,760,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Talbot,,1077,524,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Dorchester,,721,254,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Annamessex,,347,57,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Somerset,,500,60,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Caroline,,730,275,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Dover,,669,209,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Philadelphia,,270,17,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Chester,,372,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Bristol,,32,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Little York,,138,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Huntingdon,,59,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Redstone,,280,250,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Salem,,704,704,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Trenton,,525,526,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Elizabethtown,,220,14,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Flanders,,555,3,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,New York,,276,54,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Long Island,,230,9,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,New Rochelle,,522,3,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1788,,,Dutchess,,10,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=39,
1789,,,Washington,,900,148,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Richmond,,545,30,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Burke,,297,4,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Augusta,,87,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Cherokee,,78,10,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Seleuda,,231,11,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Broad River,,411,18,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Edisto,,340,25,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Charleston,,52,69,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Cainhoy,,27,12,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Santee,,420,63,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Anson,,561,23,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Great Pee Dee,,369,39,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Little Pee Dee,,598,20,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Tar River,,878,131,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Bladen,,34,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,East New River,,730,420,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Roanoke,,758,321,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Caswell,,351,43,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,New Hope,,527,31,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Guilford,,410,22,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Salisbury,,480,27,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Yadkin,,345,7,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Bertie,,510,20,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Camden,,424,85,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Cumberland,,225,,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,Holston,,411,9,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
1789,,,West New River,,299,6,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43,
